acousticness,analysis_url,danceability,duration_ms,energy,spotify_id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist_name,track_name,class
0.765,https://api.spotify.com/v1/audio-analysis/2tGvwE8GcFKwNdAXMnlbfl,0.395,175933,0.443,2tGvwE8GcFKwNdAXMnlbfl,9.67e-06,6,0.0839,-9.72,1,0.133,168.924,3,0.338,Olivia Rodrigo,happier,9.0
0.225,https://api.spotify.com/v1/audio-analysis/5phjnA00QqNdF7oo8a6yu0,0.858,121837,0.625,5phjnA00QqNdF7oo8a6yu0,0.0,8,0.18,-4.666,1,0.404,130.05,4,0.659,DUSTY LOCANE,"ROLLIN N CONTROLLIN, Pt.2 (PICTURE ME)",5.0
0.135,https://api.spotify.com/v1/audio-analysis/4sAyDtswbHLWyFJgUMt8hu,0.922,322787,0.54,4sAyDtswbHLWyFJgUMt8hu,1.32e-05,6,0.0772,-5.917,0,0.0677,113.969,4,0.255,Rae Sremmurd,Unlock The Swag,5.0
0.988,https://api.spotify.com/v1/audio-analysis/3VgV3RLmCE7PrXvOjCc6sq,0.418,206000,0.15,3VgV3RLmCE7PrXvOjCc6sq,0.951,2,0.109,-16.706,1,0.0596,63.946,3,0.291,Regina Costa,Seed,7.0
0.00761,https://api.spotify.com/v1/audio-analysis/5xXL4i9L2ZbKBtENNh8fWY,0.803,289907,0.806,5xXL4i9L2ZbKBtENNh8fWY,0.00544,0,0.101,-7.805,1,0.265,94.994,4,0.624,KRS-One,Step into a World (Rapture's Delight),5.0
0.0763,https://api.spotify.com/v1/audio-analysis/0mUm43Yjv9vPqR8YycWyJs,0.693,202571,0.496,0mUm43Yjv9vPqR8YycWyJs,0.00158,2,0.157,-11.323,1,0.0455,121.618,4,0.554,Juanse,Foxtrot,2.0
0.605,https://api.spotify.com/v1/audio-analysis/3uVPLtkmDu8pDkYEAVqbgS,0.703,183783,0.703,3uVPLtkmDu8pDkYEAVqbgS,0.0,1,0.12,-4.672,1,0.133,76.017,4,0.697,Juice WRLD,Real Shit (with benny blanco),5.0
0.605,https://api.spotify.com/v1/audio-analysis/3uVPLtkmDu8pDkYEAVqbgS,0.703,183783,0.703,3uVPLtkmDu8pDkYEAVqbgS,0.0,1,0.12,-4.672,1,0.133,76.017,4,0.697,Juice WRLD,Real Shit (with benny blanco),9.0
0.605,https://api.spotify.com/v1/audio-analysis/3uVPLtkmDu8pDkYEAVqbgS,0.703,183783,0.703,3uVPLtkmDu8pDkYEAVqbgS,0.0,1,0.12,-4.672,1,0.133,76.017,4,0.697,Juice WRLD,Real Shit (with benny blanco),5.0
0.605,https://api.spotify.com/v1/audio-analysis/3uVPLtkmDu8pDkYEAVqbgS,0.703,183783,0.703,3uVPLtkmDu8pDkYEAVqbgS,0.0,1,0.12,-4.672,1,0.133,76.017,4,0.697,Juice WRLD,Real Shit (with benny blanco),9.0
0.167,https://api.spotify.com/v1/audio-analysis/00twZviPonMhKWN60B3l0F,0.814,267933,0.746,00twZviPonMhKWN60B3l0F,0.00115,11,0.0631,-4.426,1,0.239,93.405,4,0.526,Dr. Dre,Still D.R.E.,5.0
0.000212,https://api.spotify.com/v1/audio-analysis/0d2mj7p92bZEckjowsc1a4,0.429,241034,0.957,0d2mj7p92bZEckjowsc1a4,1.87e-06,1,0.0682,-3.069,0,0.107,136.142,4,0.249,Architects,Meteor,10.0
0.438,https://api.spotify.com/v1/audio-analysis/48OIJmuB6THQWHdV4GMn2k,0.824,161478,0.524,48OIJmuB6THQWHdV4GMn2k,0.0,5,0.0782,-9.823,0,0.379,96.984,4,0.415,Caleborate,Clicquot Shower,5.0
0.776,https://api.spotify.com/v1/audio-analysis/5G1FfCBOhUBq0JCPNJNazW,0.303,185782,0.337,5G1FfCBOhUBq0JCPNJNazW,0.0,3,0.124,-7.378,1,0.0315,187.411,4,0.237,Gavin James,Boxes - Acoustic,9.0
0.388,https://api.spotify.com/v1/audio-analysis/7A35lRz4cm0QkbnlNAJPtm,0.491,272640,0.352,7A35lRz4cm0QkbnlNAJPtm,5.87e-06,0,0.103,-9.856,1,0.0426,188.861,3,0.325,Miranda Lambert,Holding On to You,4.0
0.0249,https://api.spotify.com/v1/audio-analysis/6trxmIB7QC2eQqWMMLgFrJ,0.487,184533,0.344,6trxmIB7QC2eQqWMMLgFrJ,0.00946,8,0.384,-14.834,1,0.0264,84.322,4,0.17,Steve Miller Band,My Own Space,10.0
0.802,https://api.spotify.com/v1/audio-analysis/01MsqwaG0kCMTBJUAEkFAV,0.725,381627,0.417,01MsqwaG0kCMTBJUAEkFAV,0.901,8,0.12,-9.144,0,0.0849,216.02,4,0.789,Luis Villegas,Daydream,7.0
0.000253,https://api.spotify.com/v1/audio-analysis/3t3rnRd26jLl1SajTgPkSY,0.528,221986,0.926,3t3rnRd26jLl1SajTgPkSY,0.0,6,0.147,-4.49,0,0.0971,129.976,4,0.389,Islander,What Do You Gotta Lose?,10.0
0.0555,https://api.spotify.com/v1/audio-analysis/0lGEWOZvMexZFXckBJxlVO,0.463,284987,0.926,0lGEWOZvMexZFXckBJxlVO,0.0,7,0.478,-3.204,1,0.122,91.197,4,0.437,Os Mutantes,A Minha Menina,6.0
0.0555,https://api.spotify.com/v1/audio-analysis/0lGEWOZvMexZFXckBJxlVO,0.463,284987,0.926,0lGEWOZvMexZFXckBJxlVO,0.0,7,0.478,-3.204,1,0.122,91.197,4,0.437,Os Mutantes,A Minha Menina,1.0
0.0555,https://api.spotify.com/v1/audio-analysis/0lGEWOZvMexZFXckBJxlVO,0.463,284987,0.926,0lGEWOZvMexZFXckBJxlVO,0.0,7,0.478,-3.204,1,0.122,91.197,4,0.437,Os Mutantes,A Minha Menina,6.0
0.0555,https://api.spotify.com/v1/audio-analysis/0lGEWOZvMexZFXckBJxlVO,0.463,284987,0.926,0lGEWOZvMexZFXckBJxlVO,0.0,7,0.478,-3.204,1,0.122,91.197,4,0.437,Os Mutantes,A Minha Menina,1.0
0.202,https://api.spotify.com/v1/audio-analysis/74PX4Sa0tXJDStditawG0O,0.263,355869,0.679,74PX4Sa0tXJDStditawG0O,0.776,5,0.0969,-11.883,0,0.0498,82.261,4,0.406,Kyuss,Supa Scoopa and Mighty Scoop,8.0
0.202,https://api.spotify.com/v1/audio-analysis/74PX4Sa0tXJDStditawG0O,0.263,355869,0.679,74PX4Sa0tXJDStditawG0O,0.776,5,0.0969,-11.883,0,0.0498,82.261,4,0.406,Kyuss,Supa Scoopa and Mighty Scoop,10.0
0.202,https://api.spotify.com/v1/audio-analysis/74PX4Sa0tXJDStditawG0O,0.263,355869,0.679,74PX4Sa0tXJDStditawG0O,0.776,5,0.0969,-11.883,0,0.0498,82.261,4,0.406,Kyuss,Supa Scoopa and Mighty Scoop,8.0
0.202,https://api.spotify.com/v1/audio-analysis/74PX4Sa0tXJDStditawG0O,0.263,355869,0.679,74PX4Sa0tXJDStditawG0O,0.776,5,0.0969,-11.883,0,0.0498,82.261,4,0.406,Kyuss,Supa Scoopa and Mighty Scoop,10.0
0.0148,https://api.spotify.com/v1/audio-analysis/2rbb3lOMI71NIMbJCS1wQQ,0.831,231800,0.834,2rbb3lOMI71NIMbJCS1wQQ,0.0,11,0.303,-5.327,0,0.222,87.027,4,0.381,JT Money,Who Dat,5.0
0.386,https://api.spotify.com/v1/audio-analysis/2U4fODlayH2blucJuyjBrU,0.698,203720,0.872,2U4fODlayH2blucJuyjBrU,3.22e-06,5,0.0853,-2.887,1,0.0405,138.016,4,0.937,LUCY,Jogging,10.0
0.163,https://api.spotify.com/v1/audio-analysis/6GgJgMasppfEm55mqVw4bh,0.724,237000,0.62,6GgJgMasppfEm55mqVw4bh,0.0,6,0.303,-8.349,0,0.0729,106.96,4,0.524,YonYon,Beautiful Women,6.0
0.0282,https://api.spotify.com/v1/audio-analysis/5BdpZ82ByIoknVjFFauok5,0.445,207378,0.657,5BdpZ82ByIoknVjFFauok5,0.12,1,0.108,-6.862,1,0.0271,80.117,4,0.28,LUHA,I Will Find You,6.0
0.00108,https://api.spotify.com/v1/audio-analysis/3d3k8g4GTVx9EFIFlOZOEX,0.545,255845,0.942,3d3k8g4GTVx9EFIFlOZOEX,0.0246,0,0.0585,-4.283,0,0.0417,165.066,4,0.365,Rammstein,ZEIG DICH,8.0
0.358,https://api.spotify.com/v1/audio-analysis/1g0oI97rPdYuWDIpkbtQdv,0.802,215000,0.772,1g0oI97rPdYuWDIpkbtQdv,0.0,1,0.0603,-4.893,0,0.192,96.046,4,0.654,T.I.,Why You Wanna,5.0
0.252,https://api.spotify.com/v1/audio-analysis/0Sbeihd75SGitymHS8Bqbh,0.386,191187,0.446,0Sbeihd75SGitymHS8Bqbh,0.0,11,0.18,-7.807,1,0.0297,179.995,3,0.4,Kelsea Ballerini,I Hate Love Songs,4.0
0.000117,https://api.spotify.com/v1/audio-analysis/2dorBMLsGLl6B54C6uEim1,0.3,184053,0.992,2dorBMLsGLl6B54C6uEim1,1.81e-06,1,0.342,-2.401,0,0.285,185.264,4,0.466,Hidden Intent,Dead End Destiny,8.0
0.0351,https://api.spotify.com/v1/audio-analysis/5W4cALNimK9sWuu3gFcYFE,0.576,237772,0.894,5W4cALNimK9sWuu3gFcYFE,0.0896,9,0.23,-4.659,1,0.0404,128.077,4,0.304,The Chemical Brothers,The Darkness That You Fear - Edit,6.0
0.0179,https://api.spotify.com/v1/audio-analysis/2g6aIBdprkYt5mNFjY6HAz,0.313,353507,0.846,2g6aIBdprkYt5mNFjY6HAz,0.127,5,0.18,-7.109,0,0.139,174.074,4,0.509,Leon Bridges,Like a Ship,1.0
0.099,https://api.spotify.com/v1/audio-analysis/0PsbWiVtix5FoTZ1s00mEl,0.324,367000,0.335,0PsbWiVtix5FoTZ1s00mEl,1.08e-06,0,0.0995,-15.595,1,0.0355,119.513,4,0.141,Styx,Come Sail Away,10.0
0.171,https://api.spotify.com/v1/audio-analysis/5mVWKI0OgsFIXF8aJccfO8,0.798,171425,0.61,5mVWKI0OgsFIXF8aJccfO8,0.0688,4,0.105,-4.983,1,0.0301,95.343,4,0.52,Jim-E Stack,Can We (with Kacy Hill),6.0
0.00104,https://api.spotify.com/v1/audio-analysis/2p8vubDBdUmbbdNWtC1Ots,0.616,286891,0.616,2p8vubDBdUmbbdNWtC1Ots,0.0806,7,0.178,-8.662,1,0.0282,117.997,4,0.598,Great Peacock,Let You Go,2.0
0.00104,https://api.spotify.com/v1/audio-analysis/2p8vubDBdUmbbdNWtC1Ots,0.616,286891,0.616,2p8vubDBdUmbbdNWtC1Ots,0.0806,7,0.178,-8.662,1,0.0282,117.997,4,0.598,Great Peacock,Let You Go,10.0
0.00104,https://api.spotify.com/v1/audio-analysis/2p8vubDBdUmbbdNWtC1Ots,0.616,286891,0.616,2p8vubDBdUmbbdNWtC1Ots,0.0806,7,0.178,-8.662,1,0.0282,117.997,4,0.598,Great Peacock,Let You Go,2.0
0.00104,https://api.spotify.com/v1/audio-analysis/2p8vubDBdUmbbdNWtC1Ots,0.616,286891,0.616,2p8vubDBdUmbbdNWtC1Ots,0.0806,7,0.178,-8.662,1,0.0282,117.997,4,0.598,Great Peacock,Let You Go,10.0
0.00043,https://api.spotify.com/v1/audio-analysis/5Wqhh9QKqZZmLjLdFLoW04,0.647,252747,0.787,5Wqhh9QKqZZmLjLdFLoW04,0.00247,5,0.105,-7.476,1,0.0255,125.111,4,0.393,ZZ Top,Sharp Dressed Man - 2019 Remaster,10.0
0.308,https://api.spotify.com/v1/audio-analysis/2NvCmPAM16TeQzlmWPx3oL,0.444,251867,0.257,2NvCmPAM16TeQzlmWPx3oL,0.0382,1,0.191,-11.913,1,0.0314,95.038,4,0.267,Eddie Berman,Joann,0.0
0.0137,https://api.spotify.com/v1/audio-analysis/5kmgBZhT1uXEljgE0EJahO,0.937,123571,0.706,5kmgBZhT1uXEljgE0EJahO,0.488,9,0.0407,-9.951,1,0.371,119.966,4,0.84,GFOTY,PAPER BOYFRIEND,6.0
0.000963,https://api.spotify.com/v1/audio-analysis/23dyF3k9LfRnG7rRIWWYJs,0.578,185191,0.948,23dyF3k9LfRnG7rRIWWYJs,0.015,7,0.289,-3.486,1,0.0407,115.951,4,0.751,A Thousand Horses,Livin' My Best Life,10.0
0.000753,https://api.spotify.com/v1/audio-analysis/4XjMoGDCN2aCV9XoIgloIy,0.588,197912,0.761,4XjMoGDCN2aCV9XoIgloIy,0.0,8,0.648,-3.78,0,0.0324,133.009,4,0.41,Biffy Clyro,Instant History,10.0
0.000753,https://api.spotify.com/v1/audio-analysis/4XjMoGDCN2aCV9XoIgloIy,0.588,197912,0.761,4XjMoGDCN2aCV9XoIgloIy,0.0,8,0.648,-3.78,0,0.0324,133.009,4,0.41,Biffy Clyro,Instant History - Single Version,10.0
0.000753,https://api.spotify.com/v1/audio-analysis/4XjMoGDCN2aCV9XoIgloIy,0.588,197912,0.761,4XjMoGDCN2aCV9XoIgloIy,0.0,8,0.648,-3.78,0,0.0324,133.009,4,0.41,Biffy Clyro,Instant History,10.0
0.000753,https://api.spotify.com/v1/audio-analysis/4XjMoGDCN2aCV9XoIgloIy,0.588,197912,0.761,4XjMoGDCN2aCV9XoIgloIy,0.0,8,0.648,-3.78,0,0.0324,133.009,4,0.41,Biffy Clyro,Instant History - Single Version,10.0
0.013,https://api.spotify.com/v1/audio-analysis/2lwwrWVKdf3LR9lbbhnr6R,0.649,208467,0.888,2lwwrWVKdf3LR9lbbhnr6R,2.23e-06,6,0.0888,-4.807,1,0.0293,100.975,4,0.553,Modest Mouse,Float On,1.0
0.013,https://api.spotify.com/v1/audio-analysis/2lwwrWVKdf3LR9lbbhnr6R,0.649,208467,0.888,2lwwrWVKdf3LR9lbbhnr6R,2.23e-06,6,0.0888,-4.807,1,0.0293,100.975,4,0.553,Modest Mouse,Float On,10.0
0.013,https://api.spotify.com/v1/audio-analysis/2lwwrWVKdf3LR9lbbhnr6R,0.649,208467,0.888,2lwwrWVKdf3LR9lbbhnr6R,2.23e-06,6,0.0888,-4.807,1,0.0293,100.975,4,0.553,Modest Mouse,Float On,1.0
0.013,https://api.spotify.com/v1/audio-analysis/2lwwrWVKdf3LR9lbbhnr6R,0.649,208467,0.888,2lwwrWVKdf3LR9lbbhnr6R,2.23e-06,6,0.0888,-4.807,1,0.0293,100.975,4,0.553,Modest Mouse,Float On,10.0
0.255,https://api.spotify.com/v1/audio-analysis/2mxPSHEwjJWOQS7lGw6btF,0.407,293587,0.663,2mxPSHEwjJWOQS7lGw6btF,0.000166,2,0.0913,-7.591,1,0.0305,75.989,4,0.211,The Verve,Lucky Man,10.0
0.255,https://api.spotify.com/v1/audio-analysis/2mxPSHEwjJWOQS7lGw6btF,0.407,293587,0.663,2mxPSHEwjJWOQS7lGw6btF,0.000166,2,0.0913,-7.591,1,0.0305,75.989,4,0.211,The Verve,Lucky Man,6.0
0.255,https://api.spotify.com/v1/audio-analysis/2mxPSHEwjJWOQS7lGw6btF,0.407,293587,0.663,2mxPSHEwjJWOQS7lGw6btF,0.000166,2,0.0913,-7.591,1,0.0305,75.989,4,0.211,The Verve,Lucky Man,10.0
0.255,https://api.spotify.com/v1/audio-analysis/2mxPSHEwjJWOQS7lGw6btF,0.407,293587,0.663,2mxPSHEwjJWOQS7lGw6btF,0.000166,2,0.0913,-7.591,1,0.0305,75.989,4,0.211,The Verve,Lucky Man,6.0
0.0132,https://api.spotify.com/v1/audio-analysis/6xHzY67lLIJNdxbR5LxZ5S,0.626,224640,0.923,6xHzY67lLIJNdxbR5LxZ5S,0.000771,1,0.0331,-4.448,1,0.0474,87.377,4,0.845,Tony Spinner,Walkin' The Dawg,10.0
0.0132,https://api.spotify.com/v1/audio-analysis/6xHzY67lLIJNdxbR5LxZ5S,0.626,224640,0.923,6xHzY67lLIJNdxbR5LxZ5S,0.000771,1,0.0331,-4.448,1,0.0474,87.377,4,0.845,Tony Spinner,Walkin' The Dawg,2.0
0.0132,https://api.spotify.com/v1/audio-analysis/6xHzY67lLIJNdxbR5LxZ5S,0.626,224640,0.923,6xHzY67lLIJNdxbR5LxZ5S,0.000771,1,0.0331,-4.448,1,0.0474,87.377,4,0.845,Tony Spinner,Walkin' The Dawg,10.0
0.0132,https://api.spotify.com/v1/audio-analysis/6xHzY67lLIJNdxbR5LxZ5S,0.626,224640,0.923,6xHzY67lLIJNdxbR5LxZ5S,0.000771,1,0.0331,-4.448,1,0.0474,87.377,4,0.845,Tony Spinner,Walkin' The Dawg,2.0
0.00406,https://api.spotify.com/v1/audio-analysis/0gZoK6Q1RJ46fyeC2Ib0r2,0.73,221130,0.864,0gZoK6Q1RJ46fyeC2Ib0r2,0.234,1,0.272,-4.575,1,0.0806,110.002,4,0.812,Haich Ber Na,87 Days,6.0
3.07e-05,https://api.spotify.com/v1/audio-analysis/7hAZYKNQAGVMaNIRp4abzx,0.323,135645,0.901,7hAZYKNQAGVMaNIRp4abzx,1.76e-05,0,0.485,-4.818,1,0.0719,180.295,4,0.52,Alex Lahey,Perth Traumatic Stress Disorder,6.0
3.07e-05,https://api.spotify.com/v1/audio-analysis/7hAZYKNQAGVMaNIRp4abzx,0.323,135645,0.901,7hAZYKNQAGVMaNIRp4abzx,1.76e-05,0,0.485,-4.818,1,0.0719,180.295,4,0.52,Alex Lahey,Perth Traumatic Stress Disorder,10.0
3.07e-05,https://api.spotify.com/v1/audio-analysis/7hAZYKNQAGVMaNIRp4abzx,0.323,135645,0.901,7hAZYKNQAGVMaNIRp4abzx,1.76e-05,0,0.485,-4.818,1,0.0719,180.295,4,0.52,Alex Lahey,Perth Traumatic Stress Disorder,1.0
3.07e-05,https://api.spotify.com/v1/audio-analysis/7hAZYKNQAGVMaNIRp4abzx,0.323,135645,0.901,7hAZYKNQAGVMaNIRp4abzx,1.76e-05,0,0.485,-4.818,1,0.0719,180.295,4,0.52,Alex Lahey,Perth Traumatic Stress Disorder,6.0
3.07e-05,https://api.spotify.com/v1/audio-analysis/7hAZYKNQAGVMaNIRp4abzx,0.323,135645,0.901,7hAZYKNQAGVMaNIRp4abzx,1.76e-05,0,0.485,-4.818,1,0.0719,180.295,4,0.52,Alex Lahey,Perth Traumatic Stress Disorder,10.0
3.07e-05,https://api.spotify.com/v1/audio-analysis/7hAZYKNQAGVMaNIRp4abzx,0.323,135645,0.901,7hAZYKNQAGVMaNIRp4abzx,1.76e-05,0,0.485,-4.818,1,0.0719,180.295,4,0.52,Alex Lahey,Perth Traumatic Stress Disorder,1.0
3.07e-05,https://api.spotify.com/v1/audio-analysis/7hAZYKNQAGVMaNIRp4abzx,0.323,135645,0.901,7hAZYKNQAGVMaNIRp4abzx,1.76e-05,0,0.485,-4.818,1,0.0719,180.295,4,0.52,Alex Lahey,Perth Traumatic Stress Disorder,6.0
3.07e-05,https://api.spotify.com/v1/audio-analysis/7hAZYKNQAGVMaNIRp4abzx,0.323,135645,0.901,7hAZYKNQAGVMaNIRp4abzx,1.76e-05,0,0.485,-4.818,1,0.0719,180.295,4,0.52,Alex Lahey,Perth Traumatic Stress Disorder,10.0
3.07e-05,https://api.spotify.com/v1/audio-analysis/7hAZYKNQAGVMaNIRp4abzx,0.323,135645,0.901,7hAZYKNQAGVMaNIRp4abzx,1.76e-05,0,0.485,-4.818,1,0.0719,180.295,4,0.52,Alex Lahey,Perth Traumatic Stress Disorder,1.0
0.00051,https://api.spotify.com/v1/audio-analysis/0bxuV9VOE5iARolyiQyrxZ,0.49,221627,0.794,0bxuV9VOE5iARolyiQyrxZ,9.58e-05,7,0.297,-4.288,1,0.102,120.037,4,0.478,WAAX,Labrador,6.0
0.00051,https://api.spotify.com/v1/audio-analysis/0bxuV9VOE5iARolyiQyrxZ,0.49,221627,0.794,0bxuV9VOE5iARolyiQyrxZ,9.58e-05,7,0.297,-4.288,1,0.102,120.037,4,0.478,WAAX,Labrador,1.0
0.00051,https://api.spotify.com/v1/audio-analysis/0bxuV9VOE5iARolyiQyrxZ,0.49,221627,0.794,0bxuV9VOE5iARolyiQyrxZ,9.58e-05,7,0.297,-4.288,1,0.102,120.037,4,0.478,WAAX,Labrador,10.0
0.00051,https://api.spotify.com/v1/audio-analysis/0bxuV9VOE5iARolyiQyrxZ,0.49,221627,0.794,0bxuV9VOE5iARolyiQyrxZ,9.58e-05,7,0.297,-4.288,1,0.102,120.037,4,0.478,WAAX,Labrador,6.0
0.00051,https://api.spotify.com/v1/audio-analysis/0bxuV9VOE5iARolyiQyrxZ,0.49,221627,0.794,0bxuV9VOE5iARolyiQyrxZ,9.58e-05,7,0.297,-4.288,1,0.102,120.037,4,0.478,WAAX,Labrador,1.0
0.00051,https://api.spotify.com/v1/audio-analysis/0bxuV9VOE5iARolyiQyrxZ,0.49,221627,0.794,0bxuV9VOE5iARolyiQyrxZ,9.58e-05,7,0.297,-4.288,1,0.102,120.037,4,0.478,WAAX,Labrador,10.0
0.00051,https://api.spotify.com/v1/audio-analysis/0bxuV9VOE5iARolyiQyrxZ,0.49,221627,0.794,0bxuV9VOE5iARolyiQyrxZ,9.58e-05,7,0.297,-4.288,1,0.102,120.037,4,0.478,WAAX,Labrador,6.0
0.00051,https://api.spotify.com/v1/audio-analysis/0bxuV9VOE5iARolyiQyrxZ,0.49,221627,0.794,0bxuV9VOE5iARolyiQyrxZ,9.58e-05,7,0.297,-4.288,1,0.102,120.037,4,0.478,WAAX,Labrador,1.0
0.00051,https://api.spotify.com/v1/audio-analysis/0bxuV9VOE5iARolyiQyrxZ,0.49,221627,0.794,0bxuV9VOE5iARolyiQyrxZ,9.58e-05,7,0.297,-4.288,1,0.102,120.037,4,0.478,WAAX,Labrador,10.0
0.00367,https://api.spotify.com/v1/audio-analysis/2iWTHXaFtRSMhd5OLpYD7f,0.525,268893,0.804,2iWTHXaFtRSMhd5OLpYD7f,0.285,1,0.0382,-7.575,1,0.0321,91.951,4,0.935,Talk Talk,Life's What You Make It - 1997 Remaster,10.0
0.0372,https://api.spotify.com/v1/audio-analysis/7LygtNjQ65PSdzVjUnHXQb,0.472,201027,0.946,7LygtNjQ65PSdzVjUnHXQb,0.0,2,0.352,-4.591,1,0.145,177.489,4,0.486,Warrant,Cherry Pie,10.0
0.373,https://api.spotify.com/v1/audio-analysis/2PqhgyoxhBy20P06e9uL3L,0.769,179413,0.517,2PqhgyoxhBy20P06e9uL3L,0.0,0,0.595,-9.419,0,0.543,114.991,4,0.846,Lowgo,Control,6.0
0.614,https://api.spotify.com/v1/audio-analysis/5g1vtHqi9uV7xtYeCcFOBx,0.637,193733,0.834,5g1vtHqi9uV7xtYeCcFOBx,0.0,3,0.317,-4.686,0,0.323,87.312,4,0.715,Kanye West,Jesus Walks,5.0
0.0814,https://api.spotify.com/v1/audio-analysis/1d7q712nXjG98HiwHk7HFS,0.699,177337,0.759,1d7q712nXjG98HiwHk7HFS,0.0,1,0.312,-5.302,1,0.311,83.092,4,0.404,J. Cole,a p p l y i n g . p r e s s u r e,5.0
0.883,https://api.spotify.com/v1/audio-analysis/7y77bXkLLokdDSaJnjEmoq,0.52,155053,0.523,7y77bXkLLokdDSaJnjEmoq,7.46e-06,10,0.0917,-8.127,1,0.0484,75.016,4,0.835,The Swallows,It Ain't The Meat,2.0
0.0431,https://api.spotify.com/v1/audio-analysis/1hAIPXpzfpBGsWGYTf69MM,0.349,185160,0.827,1hAIPXpzfpBGsWGYTf69MM,0.0048,7,0.217,-6.915,1,0.0473,96.186,4,0.854,Songhoy Blues,Worry,10.0
0.0431,https://api.spotify.com/v1/audio-analysis/1hAIPXpzfpBGsWGYTf69MM,0.349,185160,0.827,1hAIPXpzfpBGsWGYTf69MM,0.0048,7,0.217,-6.915,1,0.0473,96.186,4,0.854,Songhoy Blues,Worry,2.0
0.0431,https://api.spotify.com/v1/audio-analysis/1hAIPXpzfpBGsWGYTf69MM,0.349,185160,0.827,1hAIPXpzfpBGsWGYTf69MM,0.0048,7,0.217,-6.915,1,0.0473,96.186,4,0.854,Songhoy Blues,Worry,10.0
0.0431,https://api.spotify.com/v1/audio-analysis/1hAIPXpzfpBGsWGYTf69MM,0.349,185160,0.827,1hAIPXpzfpBGsWGYTf69MM,0.0048,7,0.217,-6.915,1,0.0473,96.186,4,0.854,Songhoy Blues,Worry,2.0
0.257,https://api.spotify.com/v1/audio-analysis/2hq1MJnuAPnJfNm3xGdqZp,0.742,219640,0.656,2hq1MJnuAPnJfNm3xGdqZp,0.000212,9,0.286,-7.091,0,0.058,97.245,4,0.307,Chronixx,Black Is Beautiful,5.0
0.684,https://api.spotify.com/v1/audio-analysis/0E3Ck752Kw29gVpyAVDLDo,0.608,236733,0.565,0E3Ck752Kw29gVpyAVDLDo,0.00136,2,0.145,-7.807,1,0.0411,87.583,4,0.775,Eddie Boyd,Lovesick Soul,2.0
0.000823,https://api.spotify.com/v1/audio-analysis/0INUE1K7cEiE8VH63Rv5RJ,0.546,216427,0.97,0INUE1K7cEiE8VH63Rv5RJ,2.08e-05,5,0.275,-2.661,0,0.097,100.065,4,0.383,Mudvayne,Happy?,8.0
0.00592,https://api.spotify.com/v1/audio-analysis/4fUN0D26tgqFRQCEnyKmWX,0.671,252407,0.745,4fUN0D26tgqFRQCEnyKmWX,0.0,4,0.288,-4.095,0,0.343,94.261,4,0.503,Queen Latifah,U.N.I.T.Y.,5.0
0.811,https://api.spotify.com/v1/audio-analysis/01Xtk3Xcr8uXAVnBurhr9N,0.397,277093,0.787,01Xtk3Xcr8uXAVnBurhr9N,0.000297,7,0.286,-5.673,1,0.082,104.289,4,0.342,Kishore Kumar,Tere Jaisa Yaar Kahan - Yaarana / Soundtrack Version,3.0
0.721,https://api.spotify.com/v1/audio-analysis/3SliuInyApsQsaDwCDbbvY,0.545,258420,0.647,3SliuInyApsQsaDwCDbbvY,0.817,1,0.173,-9.257,0,0.0333,111.011,4,0.177,Beautify Junkyards,Reverie,6.0
0.362,https://api.spotify.com/v1/audio-analysis/4PfJiqveZXLbVBFtjs0x49,0.688,316553,0.441,4PfJiqveZXLbVBFtjs0x49,0.00158,7,0.0949,-11.179,1,0.0393,140.026,3,0.652,Baiju Dharmajan,Moham,6.0
0.0387,https://api.spotify.com/v1/audio-analysis/53KWzrpniQIvJd2D1kbhr0,0.65,198763,0.672,53KWzrpniQIvJd2D1kbhr0,0.0114,11,0.139,-7.964,0,0.0393,125.03,4,0.593,Zella Day,Purple Haze,9.0
0.0387,https://api.spotify.com/v1/audio-analysis/53KWzrpniQIvJd2D1kbhr0,0.65,198763,0.672,53KWzrpniQIvJd2D1kbhr0,0.0114,11,0.139,-7.964,0,0.0393,125.03,4,0.593,Zella Day,Purple Haze,6.0
0.0387,https://api.spotify.com/v1/audio-analysis/53KWzrpniQIvJd2D1kbhr0,0.65,198763,0.672,53KWzrpniQIvJd2D1kbhr0,0.0114,11,0.139,-7.964,0,0.0393,125.03,4,0.593,Zella Day,Purple Haze,9.0
0.0387,https://api.spotify.com/v1/audio-analysis/53KWzrpniQIvJd2D1kbhr0,0.65,198763,0.672,53KWzrpniQIvJd2D1kbhr0,0.0114,11,0.139,-7.964,0,0.0393,125.03,4,0.593,Zella Day,Purple Haze,6.0
0.24,https://api.spotify.com/v1/audio-analysis/285HeuLxsngjFn4GGegGNm,0.596,192560,0.73,285HeuLxsngjFn4GGegGNm,0.0,9,0.325,-4.091,1,0.151,85.979,4,0.525,David Guetta,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",9.0
0.92,https://api.spotify.com/v1/audio-analysis/5i2Kt5opngrHrVAjF70cdd,0.449,290373,0.253,5i2Kt5opngrHrVAjF70cdd,6.53e-05,11,0.0929,-9.819,0,0.0416,140.756,4,0.502,Concha Piquer,No Me Quieras Tanto,9.0
