acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,class
0.0094,0.705,465333,0.718,0.0757,1,0.0695,-6.625,0,0.0463,112.001,4,0.454,6.0
0.988,0.161,137811,0.121,0.862,7,0.112,-19.303,1,0.0365,136.837,4,0.135,7.0
0.185,0.672,237173,0.669,0.00676,2,0.0986,-5.287,1,0.0987,96.64,4,0.591,10.0
0.153,0.654,167693,0.63,0.0,10,0.111,-4.644,1,0.0259,89.991,4,0.43,9.0
0.00741,0.703,201231,0.672,0.0148,0,0.035,-10.462,1,0.041,129.984,4,0.527,10.0
0.00624,0.545,183351,0.823,0.000589,3,0.103,-7.866,0,0.0357,99.117,4,0.905,1.0
0.000119,0.24,188166,0.864,0.411,2,0.157,-5.59,1,0.0421,176.78,3,0.528,10.0
0.000119,0.24,188166,0.864,0.411,2,0.157,-5.59,1,0.0421,176.78,3,0.528,1.0
0.000119,0.24,188166,0.864,0.411,2,0.157,-5.59,1,0.0421,176.78,3,0.528,10.0
0.000119,0.24,188166,0.864,0.411,2,0.157,-5.59,1,0.0421,176.78,3,0.528,1.0
0.708,0.602,187500,0.416,0.0138,10,0.271,-11.253,1,0.0242,103.949,4,0.375,10.0
0.88,0.461,80500,0.381,0.761,6,0.149,-13.389,1,0.0532,93.574,4,0.445,6.0
0.763,0.334,147044,0.181,0.0,8,0.12,-13.523,1,0.0391,170.875,4,0.331,5.0
0.907,0.463,239960,0.273,0.000367,0,0.101,-15.364,0,0.074,146.426,4,0.293,5.0
0.00651,0.665,227093,0.734,1.24e-05,9,0.0948,-5.824,1,0.0435,139.99,4,0.842,10.0
0.128,0.393,408000,0.623,0.00106,9,0.0919,-13.091,1,0.0476,165.069,5,0.286,10.0
0.183,0.565,254145,0.777,0.0,6,0.211,-5.096,0,0.249,88.311,4,0.619,5.0
0.897,0.428,265440,0.172,0.0,11,0.103,-12.923,1,0.034,116.51,3,0.179,9.0
0.0579,0.696,155758,0.394,0.821,11,0.0899,-13.825,0,0.539,216.053,4,0.747,9.0
0.0579,0.696,155758,0.394,0.821,11,0.0899,-13.825,0,0.539,216.053,4,0.747,1.0
0.0579,0.696,155758,0.394,0.821,11,0.0899,-13.825,0,0.539,216.053,4,0.747,9.0
0.0579,0.696,155758,0.394,0.821,11,0.0899,-13.825,0,0.539,216.053,4,0.747,1.0
1.35e-06,0.33,261360,0.963,0.509,4,0.194,-1.163,0,0.0678,160.004,4,0.593,6.0
1.35e-06,0.33,261360,0.963,0.509,4,0.194,-1.163,0,0.0678,160.004,4,0.593,10.0
1.35e-06,0.33,261360,0.963,0.509,4,0.194,-1.163,0,0.0678,160.004,4,0.593,1.0
1.35e-06,0.33,261360,0.963,0.509,4,0.194,-1.163,0,0.0678,160.004,4,0.593,6.0
1.35e-06,0.33,261360,0.963,0.509,4,0.194,-1.163,0,0.0678,160.004,4,0.593,10.0
1.35e-06,0.33,261360,0.963,0.509,4,0.194,-1.163,0,0.0678,160.004,4,0.593,1.0
1.35e-06,0.33,261360,0.963,0.509,4,0.194,-1.163,0,0.0678,160.004,4,0.593,6.0
1.35e-06,0.33,261360,0.963,0.509,4,0.194,-1.163,0,0.0678,160.004,4,0.593,10.0
1.35e-06,0.33,261360,0.963,0.509,4,0.194,-1.163,0,0.0678,160.004,4,0.593,1.0
0.205,0.787,287321,0.523,0.0492,7,0.115,-8.628,0,0.0603,105.041,4,0.803,5.0
0.303,0.515,193929,0.833,1.39e-06,7,0.169,-4.47,1,0.0355,82.06,4,0.512,4.0
0.833,0.495,181273,0.402,0.0,6,0.237,-7.172,1,0.0555,167.141,4,0.541,4.0
0.535,0.352,265680,0.786,0.000572,3,0.109,-5.709,1,0.0538,151.314,4,0.523,10.0
0.116,0.336,244188,0.839,0.00965,2,0.0991,-7.597,1,0.043,145.094,4,0.42,10.0
0.243,0.867,192880,0.411,0.0,11,0.124,-9.4,1,0.487,78.496,4,0.742,5.0
0.000127,0.382,216931,0.88,9.83e-05,9,0.691,-8.305,0,0.0662,120.002,4,0.351,1.0
0.205,0.32,410467,0.355,0.388,4,0.118,-16.852,0,0.0366,139.522,4,0.218,10.0
0.00192,0.392,321133,0.677,0.00486,7,0.565,-6.165,1,0.0281,170.091,4,0.517,6.0
0.00192,0.392,321133,0.677,0.00486,7,0.565,-6.165,1,0.0281,170.091,4,0.517,1.0
0.00192,0.392,321133,0.677,0.00486,7,0.565,-6.165,1,0.0281,170.091,4,0.517,6.0
0.00192,0.392,321133,0.677,0.00486,7,0.565,-6.165,1,0.0281,170.091,4,0.517,1.0
0.00742,0.772,230905,0.692,0.00246,11,0.268,-8.192,1,0.0513,126.97,4,0.869,6.0
0.00742,0.772,230905,0.692,0.00246,11,0.268,-8.192,1,0.0513,126.97,4,0.869,1.0
0.00742,0.772,230905,0.692,0.00246,11,0.268,-8.192,1,0.0513,126.97,4,0.869,6.0
0.00742,0.772,230905,0.692,0.00246,11,0.268,-8.192,1,0.0513,126.97,4,0.869,1.0
0.0592,0.691,233386,0.695,0.0,0,0.0647,-5.6,1,0.0367,106.064,4,0.514,9.0
0.817,0.692,68413,0.0832,0.0,0,0.219,-19.947,1,0.872,102.742,4,0.385,5.0
0.00209,0.709,223760,0.565,0.0125,5,0.0901,-6.395,0,0.0471,112.203,4,0.571,9.0
0.12,0.862,238267,0.663,0.0,0,0.318,-9.004,1,0.21,85.308,4,0.837,5.0
0.0852,0.925,222865,0.764,0.0,8,0.186,-3.265,1,0.105,133.953,4,0.638,5.0
0.125,0.731,173640,0.626,0.0,11,0.183,-6.919,1,0.0805,82.488,4,0.862,6.0
0.125,0.731,173640,0.626,0.0,11,0.183,-6.919,1,0.0805,82.488,4,0.862,9.0
0.125,0.731,173640,0.626,0.0,11,0.183,-6.919,1,0.0805,82.488,4,0.862,6.0
0.125,0.731,173640,0.626,0.0,11,0.183,-6.919,1,0.0805,82.488,4,0.862,9.0
0.17,0.681,209302,0.436,0.00289,7,0.0729,-10.668,1,0.0996,90.191,4,0.583,6.0
0.232,0.666,256467,0.669,0.0182,4,0.107,-9.415,1,0.0308,105.268,4,0.879,2.0
0.00594,0.613,245093,0.754,0.000318,4,0.33,-8.191,0,0.0318,104.651,4,0.576,10.0
0.08,0.799,243600,0.887,9.58e-05,2,0.0975,-5.775,1,0.0411,108.919,4,0.9,10.0
0.0976,0.589,143856,0.676,0.0,2,0.324,-5.061,1,0.0284,108.008,4,0.632,10.0
0.0976,0.589,143856,0.676,0.0,2,0.324,-5.061,1,0.0284,108.008,4,0.632,6.0
0.0976,0.589,143856,0.676,0.0,2,0.324,-5.061,1,0.0284,108.008,4,0.632,1.0
0.0976,0.589,143856,0.676,0.0,2,0.324,-5.061,1,0.0284,108.008,4,0.632,10.0
0.0976,0.589,143856,0.676,0.0,2,0.324,-5.061,1,0.0284,108.008,4,0.632,6.0
0.0976,0.589,143856,0.676,0.0,2,0.324,-5.061,1,0.0284,108.008,4,0.632,1.0
0.0976,0.589,143856,0.676,0.0,2,0.324,-5.061,1,0.0284,108.008,4,0.632,10.0
0.0976,0.589,143856,0.676,0.0,2,0.324,-5.061,1,0.0284,108.008,4,0.632,6.0
0.0976,0.589,143856,0.676,0.0,2,0.324,-5.061,1,0.0284,108.008,4,0.632,1.0
1.72e-05,0.261,206823,0.963,0.00661,2,0.305,-2.514,1,0.124,113.742,5,0.361,8.0
0.00992,0.71,139040,0.509,0.0,1,0.537,-6.941,0,0.405,160.11,4,0.317,5.0
0.00131,0.362,243747,0.945,2.51e-05,10,0.154,-2.651,0,0.0575,114.797,4,0.487,10.0
0.00979,0.157,238067,0.862,0.781,6,0.0953,-5.879,1,0.0565,81.152,4,0.266,10.0
0.0056,0.544,177261,0.507,0.000192,1,0.288,-4.963,0,0.0314,148.002,4,0.151,10.0
0.0056,0.544,177261,0.507,0.000192,1,0.288,-4.963,0,0.0314,148.002,4,0.151,6.0
0.0056,0.544,177261,0.507,0.000192,1,0.288,-4.963,0,0.0314,148.002,4,0.151,10.0
0.0056,0.544,177261,0.507,0.000192,1,0.288,-4.963,0,0.0314,148.002,4,0.151,6.0
0.000224,0.596,218820,0.909,0.000115,2,0.0799,-4.3,0,0.085,134.955,4,0.602,8.0
0.0059,0.461,249947,0.94,2.37e-06,9,0.0808,-6.587,1,0.061,148.048,4,0.599,10.0
0.0564,0.635,201933,0.574,0.38,11,0.103,-9.485,1,0.067,171.99,4,0.558,6.0
0.00397,0.552,304687,0.958,0.0401,1,0.226,-5.304,0,0.0719,128.008,4,0.183,2.0
0.00397,0.552,304687,0.958,0.0401,1,0.226,-5.304,0,0.0719,128.008,4,0.183,10.0
0.00397,0.552,304687,0.958,0.0401,1,0.226,-5.304,0,0.0719,128.008,4,0.183,2.0
0.00397,0.552,304687,0.958,0.0401,1,0.226,-5.304,0,0.0719,128.008,4,0.183,10.0
0.296,0.772,464390,0.604,0.231,8,0.108,-11.23,1,0.0465,123.006,4,0.166,1.0
0.441,0.813,370533,0.45,0.0,9,0.31,-14.59,0,0.349,90.859,4,0.827,5.0
3.42e-06,0.265,137960,0.801,0.116,5,0.178,-4.116,0,0.0315,183.165,4,0.842,6.0
0.126,0.222,339560,0.681,8.03e-05,9,0.128,-10.832,0,0.0469,130.689,4,0.388,10.0
0.103,0.523,228267,0.76,0.00068,5,0.0666,-12.437,1,0.0325,94.267,4,0.581,6.0
0.103,0.523,228267,0.76,0.00068,5,0.0666,-12.437,1,0.0325,94.267,4,0.581,10.0
0.103,0.523,228267,0.76,0.00068,5,0.0666,-12.437,1,0.0325,94.267,4,0.581,6.0
0.103,0.523,228267,0.76,0.00068,5,0.0666,-12.437,1,0.0325,94.267,4,0.581,10.0
0.0206,0.751,262147,0.736,0.0,5,0.265,-4.168,0,0.156,130.014,4,0.352,9.0
0.00114,0.446,316533,0.848,0.0517,5,0.105,-5.328,1,0.0475,146.014,4,0.133,10.0
0.205,0.629,261000,0.726,0.00506,0,0.103,-9.679,0,0.103,123.974,4,0.473,9.0
0.00146,0.461,166389,0.755,0.0,10,0.188,-6.883,0,0.0453,79.02,4,0.218,1.0
0.00146,0.461,166389,0.755,0.0,10,0.188,-6.883,0,0.0453,79.02,4,0.218,10.0
0.00146,0.461,166389,0.755,0.0,10,0.188,-6.883,0,0.0453,79.02,4,0.218,1.0
0.00146,0.461,166389,0.755,0.0,10,0.188,-6.883,0,0.0453,79.02,4,0.218,10.0
0.0344,0.726,210640,0.462,4.11e-05,0,0.197,-8.077,1,0.0505,84.038,4,0.526,2.0
0.208,0.573,197933,0.78,1.22e-05,0,0.0976,-5.425,1,0.0616,132.295,4,0.592,9.0
0.00182,0.329,269440,0.893,0.000652,9,0.75,-6.486,1,0.0772,133.074,4,0.556,2.0
0.0189,0.374,180587,0.951,0.0112,10,0.0933,-4.4,0,0.113,132.835,4,0.48,10.0
0.0189,0.374,180587,0.951,0.0112,10,0.0933,-4.4,0,0.113,132.835,4,0.48,2.0
0.0189,0.374,180587,0.951,0.0112,10,0.0933,-4.4,0,0.113,132.835,4,0.48,10.0
0.0189,0.374,180587,0.951,0.0112,10,0.0933,-4.4,0,0.113,132.835,4,0.48,2.0
0.11,0.622,257373,0.829,0.0,2,0.0954,-5.548,1,0.029,110.367,4,0.539,9.0
0.11,0.622,257373,0.829,0.0,2,0.0954,-5.548,1,0.029,110.367,4,0.539,10.0
0.11,0.622,257373,0.829,0.0,2,0.0954,-5.548,1,0.029,110.367,4,0.539,9.0
0.11,0.622,257373,0.829,0.0,2,0.0954,-5.548,1,0.029,110.367,4,0.539,10.0
0.022,0.575,191760,0.742,0.00449,0,0.105,-6.727,1,0.0259,104.037,4,0.62,10.0
0.598,0.734,228947,0.552,0.835,2,0.107,-7.595,1,0.123,91.064,4,0.714,6.0
0.00134,0.269,261693,0.993,0.393,8,0.129,-6.664,1,0.0866,145.99,4,0.161,8.0
0.00191,0.366,193375,0.994,1.98e-05,10,0.356,-2.364,1,0.166,160.094,4,0.111,8.0
0.163,0.818,201399,0.43,0.0,5,0.572,-8.516,0,0.386,143.064,4,0.862,5.0
0.00263,0.652,327520,0.985,0.71,9,0.0443,-3.64,0,0.195,148.005,4,0.841,1.0
0.0353,0.88,146280,0.818,0.0,1,0.713,-7.427,1,0.359,81.93,4,0.726,5.0
0.0304,0.312,316777,0.543,0.18,9,0.107,-7.952,1,0.0313,133.17,4,0.199,10.0
0.0304,0.312,316777,0.543,0.18,9,0.107,-7.952,1,0.0313,133.17,4,0.199,8.0
0.0304,0.312,316777,0.543,0.18,9,0.107,-7.952,1,0.0313,133.17,4,0.199,10.0
0.0304,0.312,316777,0.543,0.18,9,0.107,-7.952,1,0.0313,133.17,4,0.199,8.0
0.989,0.314,212055,0.184,0.896,0,0.128,-13.739,1,0.0424,72.528,3,0.159,6.0
0.00436,0.53,202963,0.873,0.000472,2,0.161,-5.513,0,0.0613,162.053,4,0.272,1.0
0.275,0.456,209800,0.609,0.0198,11,0.108,-11.767,1,0.068,84.441,4,0.682,6.0
0.221,0.802,237640,0.725,0.0019,2,0.0562,-6.544,0,0.0289,118.214,4,0.962,6.0
0.224,0.677,303933,0.72,0.00978,5,0.961,-10.376,1,0.0957,95.808,4,0.85,2.0
0.224,0.677,303933,0.72,0.00978,5,0.961,-10.376,1,0.0957,95.808,4,0.85,10.0
0.224,0.677,303933,0.72,0.00978,5,0.961,-10.376,1,0.0957,95.808,4,0.85,2.0
0.224,0.677,303933,0.72,0.00978,5,0.961,-10.376,1,0.0957,95.808,4,0.85,10.0
0.0305,0.45,215107,0.914,1.42e-05,2,0.152,-5.4,1,0.0607,162.487,4,0.904,10.0
0.0305,0.45,215107,0.914,1.42e-05,2,0.152,-5.4,1,0.0607,162.487,4,0.904,10.0
0.0305,0.45,215107,0.914,1.42e-05,2,0.152,-5.4,1,0.0607,162.487,4,0.904,10.0
0.0305,0.45,215107,0.914,1.42e-05,2,0.152,-5.4,1,0.0607,162.487,4,0.904,10.0
0.46,0.535,298400,0.661,0.0,9,0.142,-7.139,1,0.0304,148.121,4,0.596,4.0
0.835,0.587,369760,0.247,0.0687,5,0.0977,-13.394,0,0.0363,107.768,4,0.399,7.0
0.000163,0.502,126573,0.978,1.27e-06,7,0.287,-3.278,1,0.0649,138.811,4,0.603,1.0
0.000163,0.502,126573,0.978,1.27e-06,7,0.287,-3.278,1,0.0649,138.811,4,0.603,10.0
0.000163,0.502,126573,0.978,1.27e-06,7,0.287,-3.278,1,0.0649,138.811,4,0.603,6.0
0.000163,0.502,126573,0.978,1.27e-06,7,0.287,-3.278,1,0.0649,138.811,4,0.603,1.0
0.000163,0.502,126573,0.978,1.27e-06,7,0.287,-3.278,1,0.0649,138.811,4,0.603,10.0
0.000163,0.502,126573,0.978,1.27e-06,7,0.287,-3.278,1,0.0649,138.811,4,0.603,6.0
0.000163,0.502,126573,0.978,1.27e-06,7,0.287,-3.278,1,0.0649,138.811,4,0.603,1.0
0.000163,0.502,126573,0.978,1.27e-06,7,0.287,-3.278,1,0.0649,138.811,4,0.603,10.0
0.000163,0.502,126573,0.978,1.27e-06,7,0.287,-3.278,1,0.0649,138.811,4,0.603,6.0
0.964,0.381,183800,0.113,0.000166,1,0.0652,-13.04,1,0.0415,119.536,4,0.103,9.0
0.965,0.401,264106,0.117,0.000324,1,0.108,-18.459,1,0.0419,109.571,4,0.254,0.0
0.554,0.706,139610,0.661,0.0,0,0.0937,-9.2,1,0.0297,139.453,4,0.968,4.0
0.0037,0.402,201229,0.923,0.0,8,0.469,-5.596,1,0.0468,83.238,4,0.237,1.0
0.00442,0.899,169843,0.501,0.0,6,0.0548,-7.15,0,0.32,150.028,4,0.643,5.0
0.0197,0.859,122667,0.734,0.0,1,0.448,-5.219,0,0.333,89.963,4,0.541,5.0
0.000713,0.505,230319,0.855,8.65e-05,0,0.0881,-7.386,1,0.0532,100.039,4,0.435,8.0
0.00461,0.498,231480,0.83,0.0,6,0.139,-5.157,0,0.0421,89.342,4,0.453,10.0
0.329,0.626,144200,0.852,0.0109,4,0.0971,-4.767,1,0.0337,119.816,4,0.393,6.0
0.0375,0.537,195368,0.709,2.02e-06,1,0.152,-9.49,1,0.131,81.929,4,0.186,5.0
0.953,0.362,297880,0.43,0.465,11,0.189,-12.339,1,0.0356,104.3,4,0.572,3.0
9.35e-05,0.487,212883,0.785,0.0341,6,0.349,-5.857,1,0.0303,95.961,4,0.259,10.0
9.35e-05,0.487,212883,0.785,0.0341,6,0.349,-5.857,1,0.0303,95.961,4,0.259,1.0
9.35e-05,0.487,212883,0.785,0.0341,6,0.349,-5.857,1,0.0303,95.961,4,0.259,10.0
9.35e-05,0.487,212883,0.785,0.0341,6,0.349,-5.857,1,0.0303,95.961,4,0.259,1.0
0.318,0.446,165293,0.816,0.0,9,0.339,-9.762,1,0.0766,183.696,4,0.718,10.0
0.528,0.521,268080,0.691,0.241,6,0.174,-9.121,1,0.0855,79.214,4,0.198,1.0
9.07e-05,0.479,310467,0.909,0.758,2,0.634,-7.404,1,0.0716,111.892,4,0.278,10.0
0.128,0.601,192750,0.527,0.362,8,0.135,-10.949,1,0.0494,66.008,4,0.311,6.0
1.93e-05,0.506,188853,0.907,0.336,0,0.573,-4.011,1,0.0391,156.05,4,0.547,1.0
1.93e-05,0.506,188853,0.907,0.336,0,0.573,-4.011,1,0.0391,156.05,4,0.547,10.0
1.93e-05,0.506,188853,0.907,0.336,0,0.573,-4.011,1,0.0391,156.05,4,0.547,1.0
1.93e-05,0.506,188853,0.907,0.336,0,0.573,-4.011,1,0.0391,156.05,4,0.547,10.0
0.000183,0.385,306853,0.673,0.149,2,0.0721,-8.182,1,0.0329,149.271,4,0.187,10.0
0.000183,0.385,306853,0.673,0.149,2,0.0721,-8.182,1,0.0329,149.271,4,0.187,8.0
0.000183,0.385,306853,0.673,0.149,2,0.0721,-8.182,1,0.0329,149.271,4,0.187,10.0
0.000183,0.385,306853,0.673,0.149,2,0.0721,-8.182,1,0.0329,149.271,4,0.187,8.0
0.000358,0.417,175640,0.586,0.0457,2,0.0957,-12.217,1,0.04,183.704,4,0.966,1.0
0.000358,0.417,175640,0.586,0.0457,2,0.0957,-12.217,1,0.04,183.704,4,0.966,6.0
0.000358,0.417,175640,0.586,0.0457,2,0.0957,-12.217,1,0.04,183.704,4,0.966,1.0
0.000358,0.417,175640,0.586,0.0457,2,0.0957,-12.217,1,0.04,183.704,4,0.966,6.0
0.0424,0.743,288093,0.699,0.0221,2,0.0482,-9.518,1,0.0667,94.936,4,0.534,10.0
0.0292,0.744,238767,0.69,0.00186,1,0.362,-5.176,0,0.0387,79.999,4,0.749,10.0
0.000228,0.566,261387,0.699,0.0,3,0.34,-6.526,0,0.0296,126.043,4,0.472,10.0
0.000583,0.747,187890,0.842,1.68e-05,0,0.0785,-2.912,1,0.0489,129.976,4,0.558,10.0
0.575,0.73,203347,0.353,0.00136,4,0.151,-10.34,0,0.0282,100.019,4,0.509,6.0
0.0104,0.408,217619,0.967,0.0,9,0.0354,-3.133,1,0.361,99.788,4,0.277,8.0
0.0104,0.408,217619,0.967,0.0,9,0.0354,-3.133,1,0.361,99.788,4,0.277,10.0
0.0104,0.408,217619,0.967,0.0,9,0.0354,-3.133,1,0.361,99.788,4,0.277,8.0
0.0104,0.408,217619,0.967,0.0,9,0.0354,-3.133,1,0.361,99.788,4,0.277,10.0
0.414,0.3,258227,0.308,0.000328,9,0.11,-12.006,0,0.0318,187.968,3,0.192,10.0
0.14,0.568,221547,0.711,0.0201,4,0.121,-7.993,0,0.194,168.0,4,0.726,10.0
0.000272,0.46,199293,0.927,2.18e-06,10,0.268,-3.642,1,0.0794,128.175,4,0.561,10.0
0.0287,0.586,291724,0.55,0.937,5,0.0674,-10.846,1,0.0411,115.974,4,0.128,9.0
0.165,0.98,219524,0.529,0.0773,11,0.0887,-9.665,0,0.219,126.004,4,0.285,9.0
2.24e-06,0.394,255962,0.989,0.612,11,0.305,-6.175,1,0.0428,136.999,4,0.621,10.0
9.4e-05,0.173,173399,0.941,0.0076,5,0.33,-3.371,0,0.161,194.553,3,0.393,8.0
9.4e-05,0.173,173399,0.941,0.0076,5,0.33,-3.371,0,0.161,194.553,3,0.393,10.0
9.4e-05,0.173,173399,0.941,0.0076,5,0.33,-3.371,0,0.161,194.553,3,0.393,8.0
9.4e-05,0.173,173399,0.941,0.0076,5,0.33,-3.371,0,0.161,194.553,3,0.393,10.0
0.141,0.836,251000,0.595,0.00375,6,0.329,-9.338,1,0.201,79.98,4,0.762,5.0
0.0003,0.65,197066,0.782,2.53e-06,9,0.08,-4.903,1,0.0409,116.996,4,0.525,1.0
0.0003,0.65,197066,0.782,2.53e-06,9,0.08,-4.903,1,0.0409,116.996,4,0.525,10.0
0.0003,0.65,197066,0.782,2.53e-06,9,0.08,-4.903,1,0.0409,116.996,4,0.525,1.0
0.0003,0.65,197066,0.782,2.53e-06,9,0.08,-4.903,1,0.0409,116.996,4,0.525,10.0
0.927,0.394,198404,0.249,0.0,5,0.115,-10.484,1,0.0396,79.549,4,0.329,0.0
0.00115,0.505,263973,0.932,0.000195,6,0.135,-2.894,0,0.0412,120.008,4,0.486,8.0
0.00041,0.533,196880,0.972,1.04e-05,11,0.336,-5.913,0,0.254,130.071,4,0.117,8.0
0.482,0.17,439974,0.816,0.832,7,0.101,-8.977,0,0.124,118.889,4,0.035,8.0
3.95e-06,0.175,453733,0.972,0.638,2,0.131,-5.193,1,0.101,135.044,4,0.16,8.0
0.964,0.38,311480,0.054,0.684,7,0.151,-21.941,1,0.037,134.175,3,0.181,7.0
0.059,0.471,222000,0.953,5.19e-05,0,0.421,-2.145,1,0.0628,96.19,4,0.262,10.0
0.357,0.629,210300,0.58,0.000353,7,0.436,-6.208,0,0.0278,110.264,4,0.655,2.0
0.357,0.629,210300,0.58,0.000353,7,0.436,-6.208,0,0.0278,110.264,4,0.655,9.0
0.357,0.629,210300,0.58,0.000353,7,0.436,-6.208,0,0.0278,110.264,4,0.655,2.0
0.357,0.629,210300,0.58,0.000353,7,0.436,-6.208,0,0.0278,110.264,4,0.655,9.0
4.03e-05,0.512,258067,0.919,0.000629,4,0.0899,-4.581,1,0.0894,163.044,4,0.602,8.0
0.12,0.665,294737,0.586,0.532,9,0.092,-12.594,0,0.0402,114.004,4,0.0894,6.0
2.16e-05,0.578,209498,0.826,0.676,5,0.188,-7.537,1,0.0405,110.049,4,0.376,8.0
2.16e-05,0.578,209498,0.826,0.676,5,0.188,-7.537,1,0.0405,110.049,4,0.376,10.0
2.16e-05,0.578,209498,0.826,0.676,5,0.188,-7.537,1,0.0405,110.049,4,0.376,8.0
2.16e-05,0.578,209498,0.826,0.676,5,0.188,-7.537,1,0.0405,110.049,4,0.376,10.0
0.216,0.75,232253,0.404,0.000357,9,0.0911,-10.178,0,0.0682,95.045,4,0.0499,9.0
0.00402,0.792,236165,0.873,0.000396,6,0.25,-8.622,0,0.329,124.996,4,0.672,1.0
0.0953,0.472,278720,0.757,0.000608,7,0.142,-5.994,0,0.0341,98.8,4,0.698,2.0
0.0183,0.458,212067,0.897,0.0,9,0.174,-4.879,1,0.0402,160.131,4,0.728,4.0
0.084,0.448,295213,0.605,0.00656,7,0.1,-9.105,1,0.054,129.345,4,0.52,2.0
0.0612,0.498,141545,0.539,0.166,6,0.11,-7.679,0,0.0269,149.89,4,0.42,10.0
0.156,0.628,245944,0.913,0.000352,7,0.974,-7.222,1,0.0503,105.01,4,0.557,9.0
0.00262,0.46,177320,0.89,0.0,6,0.0717,-3.162,1,0.066,147.967,4,0.772,10.0
0.06,0.286,373134,0.638,0.000779,2,0.363,-8.931,1,0.0487,131.796,4,0.405,10.0
0.325,0.742,283840,0.56,0.0378,9,0.538,-7.905,1,0.0424,122.202,4,0.715,10.0
0.0115,0.901,227902,0.614,5.48e-06,1,0.108,-6.732,0,0.263,135.504,4,0.266,5.0
0.0611,0.586,219320,0.639,3.19e-06,9,0.205,-5.971,0,0.0309,133.934,4,0.311,6.0
0.549,0.358,141628,0.845,0.0479,8,0.106,-8.258,1,0.0632,170.051,4,0.398,10.0
0.549,0.358,141628,0.845,0.0479,8,0.106,-8.258,1,0.0632,170.051,4,0.398,6.0
0.549,0.358,141628,0.845,0.0479,8,0.106,-8.258,1,0.0632,170.051,4,0.398,10.0
0.549,0.358,141628,0.845,0.0479,8,0.106,-8.258,1,0.0632,170.051,4,0.398,6.0
0.00111,0.411,397613,0.801,0.87,1,0.0901,-7.006,1,0.0587,105.051,4,0.0723,8.0
4.11e-05,0.294,228720,0.92,0.000232,10,0.0804,-2.471,0,0.0635,184.007,4,0.582,10.0
0.441,0.561,151978,0.604,1.55e-05,0,0.177,-6.821,1,0.0598,174.074,4,0.769,9.0
0.441,0.561,151978,0.604,1.55e-05,0,0.177,-6.821,1,0.0598,174.074,4,0.769,10.0
0.441,0.561,151978,0.604,1.55e-05,0,0.177,-6.821,1,0.0598,174.074,4,0.769,9.0
0.441,0.561,151978,0.604,1.55e-05,0,0.177,-6.821,1,0.0598,174.074,4,0.769,10.0
0.306,0.558,95840,0.717,0.00332,4,0.0967,-6.846,1,0.0256,90.333,4,0.512,6.0
0.00918,0.615,214760,0.821,0.0193,9,0.219,-6.422,0,0.0647,125.039,4,0.391,10.0
0.00918,0.615,214760,0.821,0.0193,9,0.219,-6.422,0,0.0647,125.039,4,0.391,6.0
0.00918,0.615,214760,0.821,0.0193,9,0.219,-6.422,0,0.0647,125.039,4,0.391,1.0
0.00918,0.615,214760,0.821,0.0193,9,0.219,-6.422,0,0.0647,125.039,4,0.391,10.0
0.00918,0.615,214760,0.821,0.0193,9,0.219,-6.422,0,0.0647,125.039,4,0.391,6.0
0.00918,0.615,214760,0.821,0.0193,9,0.219,-6.422,0,0.0647,125.039,4,0.391,1.0
0.00918,0.615,214760,0.821,0.0193,9,0.219,-6.422,0,0.0647,125.039,4,0.391,10.0
0.00918,0.615,214760,0.821,0.0193,9,0.219,-6.422,0,0.0647,125.039,4,0.391,6.0
0.00918,0.615,214760,0.821,0.0193,9,0.219,-6.422,0,0.0647,125.039,4,0.391,1.0
0.255,0.601,185227,0.689,0.00469,11,0.226,-5.826,0,0.0411,89.982,4,0.852,6.0
0.000242,0.492,231840,0.98,0.0519,8,0.589,-4.507,1,0.102,135.003,4,0.372,8.0
0.465,0.553,194973,0.911,0.528,8,0.0668,-6.282,1,0.0291,157.625,4,0.969,6.0
0.465,0.553,194973,0.911,0.528,8,0.0668,-6.282,1,0.0291,157.625,4,0.969,9.0
0.465,0.553,194973,0.911,0.528,8,0.0668,-6.282,1,0.0291,157.625,4,0.969,6.0
0.465,0.553,194973,0.911,0.528,8,0.0668,-6.282,1,0.0291,157.625,4,0.969,9.0
2.38e-05,0.432,233468,0.777,0.0,10,0.319,-6.229,0,0.0354,145.011,4,0.413,8.0
2.38e-05,0.432,233468,0.777,0.0,10,0.319,-6.229,0,0.0354,145.011,4,0.413,10.0
2.38e-05,0.432,233468,0.777,0.0,10,0.319,-6.229,0,0.0354,145.011,4,0.413,8.0
2.38e-05,0.432,233468,0.777,0.0,10,0.319,-6.229,0,0.0354,145.011,4,0.413,10.0
0.805,0.541,228627,0.283,0.0367,0,0.0736,-13.659,1,0.0527,76.828,4,0.564,2.0
0.0485,0.528,165891,0.908,0.000581,1,0.239,-4.243,0,0.0913,154.958,4,0.296,10.0
0.00232,0.696,197427,0.598,0.00115,2,0.119,-7.917,1,0.0922,114.989,4,0.438,6.0
0.563,0.58,180413,0.459,0.0,8,0.1,-5.765,1,0.0523,83.464,4,0.793,2.0
0.00771,0.569,185667,0.55,0.0,7,0.179,-12.859,1,0.0275,90.454,4,0.746,10.0
0.0326,0.789,220107,0.692,0.00548,2,0.157,-4.733,1,0.0295,103.975,4,0.705,6.0
